Date,PTEC.L
2023-09-14,510.0
2023-09-15,502.5
2023-09-18,497.79998779296875
2023-09-19,490.79998779296875
2023-09-20,498.79998779296875
2023-09-21,487.0
2023-09-22,484.20001220703125
2023-09-25,465.6000061035156
2023-09-26,457.3999938964844
2023-09-27,458.6000061035156
2023-09-28,454.0
2023-09-29,452.0
2023-10-02,452.79998779296875
2023-10-03,440.20001220703125
2023-10-04,418.0
2023-10-05,405.0
2023-10-06,402.0
2023-10-09,383.0
2023-10-10,419.6000061035156
2023-10-11,408.6000061035156
2023-10-12,405.6000061035156
2023-10-13,392.0
2023-10-16,395.20001220703125
2023-10-17,406.3999938964844
2023-10-18,390.79998779296875
2023-10-19,387.0
2023-10-20,385.6000061035156
2023-10-23,384.20001220703125
2023-10-24,379.79998779296875
2023-10-25,370.0
2023-10-26,375.0
2023-10-27,377.6000061035156
2023-10-30,389.3999938964844
2023-10-31,392.6000061035156
2023-11-01,400.6000061035156
2023-11-02,419.6000061035156
2023-11-03,424.3999938964844
2023-11-06,413.6000061035156
2023-11-07,417.3999938964844
2023-11-08,417.0
2023-11-09,414.3999938964844
2023-11-10,408.0
2023-11-13,416.20001220703125
2023-11-14,436.79998779296875
2023-11-15,431.0
2023-11-16,420.0
2023-11-17,425.79998779296875
2023-11-20,433.20001220703125
2023-11-21,422.0
2023-11-22,425.79998779296875
2023-11-23,425.0
2023-11-24,423.3999938964844
2023-11-27,425.6000061035156
2023-11-28,421.79998779296875
2023-11-29,419.20001220703125
2023-11-30,410.79998779296875
2023-12-01,416.0
2023-12-04,420.3999938964844
2023-12-05,421.0
2023-12-06,420.20001220703125
2023-12-07,420.6000061035156
2023-12-08,423.20001220703125
2023-12-11,427.0
2023-12-12,412.79998779296875
2023-12-13,411.79998779296875
2023-12-14,428.79998779296875
2023-12-15,430.79998779296875
2023-12-18,433.0
2023-12-19,441.79998779296875
2023-12-20,453.6000061035156
2023-12-21,443.3999938964844
2023-12-22,446.3999938964844
2023-12-27,449.20001220703125
2023-12-28,450.0
2023-12-29,448.6000061035156
2024-01-02,445.3999938964844
2024-01-03,438.79998779296875
2024-01-04,432.0
2024-01-05,431.0
2024-01-08,440.3999938964844
2024-01-09,442.0
2024-01-10,438.20001220703125
2024-01-11,428.6000061035156
2024-01-12,424.0
2024-01-15,429.0
2024-01-16,426.0
2024-01-17,420.20001220703125
2024-01-18,429.3999938964844
2024-01-19,424.3999938964844
2024-01-22,434.3999938964844
2024-01-23,436.0
2024-01-24,438.6000061035156
2024-01-25,447.0
2024-01-26,446.6000061035156
2024-01-29,453.3999938964844
2024-01-30,455.20001220703125
2024-01-31,444.3999938964844
2024-02-01,445.20001220703125
2024-02-02,448.6000061035156
2024-02-05,451.0
2024-02-06,455.79998779296875
2024-02-07,456.0
2024-02-08,454.3999938964844
2024-02-09,453.79998779296875
2024-02-12,459.79998779296875
2024-02-13,461.0
2024-02-14,465.0
2024-02-15,470.0
2024-02-16,470.0
2024-02-19,466.3999938964844
2024-02-20,460.0
2024-02-21,463.0
2024-02-22,460.79998779296875
2024-02-23,460.20001220703125
2024-02-26,455.79998779296875
2024-02-27,454.6000061035156
2024-02-28,451.20001220703125
2024-02-29,443.3999938964844
2024-03-01,449.79998779296875
2024-03-04,452.0
2024-03-05,458.0
2024-03-06,462.20001220703125
2024-03-07,462.0
2024-03-08,459.20001220703125
2024-03-11,455.6000061035156
2024-03-12,455.3999938964844
2024-03-13,465.0
2024-03-14,466.20001220703125
2024-03-15,465.6000061035156
2024-03-18,457.6000061035156
2024-03-19,456.20001220703125
2024-03-20,457.0
2024-03-21,460.0
2024-03-22,458.0
2024-03-25,455.6000061035156
2024-03-26,472.0
2024-03-27,470.79998779296875
2024-03-28,461.3999938964844
2024-04-02,451.5
2024-04-03,454.0
2024-04-04,457.5
2024-04-05,457.0
2024-04-08,463.0
2024-04-09,452.5
2024-04-10,454.0
2024-04-11,460.0
2024-04-12,449.5
2024-04-15,450.5
2024-04-16,442.0
2024-04-17,442.0
2024-04-18,442.0
2024-04-19,443.5
2024-04-22,444.5
2024-04-23,457.0
2024-04-24,457.5
2024-04-25,444.0
2024-04-26,450.5
2024-04-29,514.0
2024-04-30,530.0
2024-05-01,504.0
2024-05-02,499.0
2024-05-03,485.0
2024-05-07,500.0
2024-05-08,485.0
2024-05-09,494.0
2024-05-10,481.0
2024-05-13,477.0
2024-05-14,484.0
2024-05-15,483.5
2024-05-16,492.0
2024-05-17,485.5
2024-05-20,495.0
2024-05-21,489.0
2024-05-22,485.5
2024-05-23,470.0
2024-05-24,480.5
2024-05-28,473.5
2024-05-29,465.0
2024-05-30,471.0
2024-05-31,478.0
2024-06-03,480.0
2024-06-04,480.5
2024-06-05,480.0
2024-06-06,484.5
2024-06-07,479.5
2024-06-10,475.0
2024-06-11,471.0
2024-06-12,462.0
2024-06-13,453.5
2024-06-14,452.5
2024-06-17,458.5
2024-06-18,462.0
2024-06-19,460.0
2024-06-20,471.5
2024-06-21,455.5
2024-06-24,461.0
2024-06-25,458.5
2024-06-26,458.5
2024-06-27,461.0
2024-06-28,465.0
2024-07-01,465.0
2024-07-02,459.5
2024-07-03,478.0
2024-07-04,488.0
2024-07-05,506.0
2024-07-08,507.0
2024-07-09,514.0
2024-07-10,515.0
2024-07-11,518.0
2024-07-12,530.0
2024-07-15,549.0
2024-07-16,548.0
2024-07-17,550.0
2024-07-18,550.0
2024-07-19,550.0
2024-07-22,542.0
2024-07-23,551.0
2024-07-24,544.0
2024-07-25,546.0
2024-07-26,560.0
2024-07-29,548.0
2024-07-30,554.0
2024-07-31,565.0
2024-08-01,561.0
2024-08-02,540.0
2024-08-05,516.0
2024-08-06,519.0
2024-08-07,518.0
2024-08-08,521.0
2024-08-09,521.0
2024-08-12,536.0
2024-08-13,538.0
2024-08-14,612.0
2024-08-15,624.0
2024-08-16,646.0
2024-08-19,644.0
2024-08-20,638.0
2024-08-21,648.0
2024-08-22,648.0
2024-08-23,652.0
2024-08-27,650.0
2024-08-28,650.0
2024-08-29,647.0
2024-08-30,651.0
2024-09-02,640.0
2024-09-03,625.0
2024-09-04,631.0
2024-09-05,639.0
2024-09-06,630.0
2024-09-09,645.0
2024-09-10,631.0
2024-09-11,647.0
2024-09-12,648.0
2024-09-13,654.0
2024-09-16,753.0
2024-09-17,714.0
2024-09-18,724.0
2024-09-19,734.0
2024-09-20,728.0
2024-09-23,735.0
2024-09-24,747.0
2024-09-25,759.0
2024-09-26,753.0
2024-09-27,759.0
2024-09-30,752.0
2024-10-01,745.0
2024-10-02,742.0
2024-10-03,738.0
2024-10-04,746.0
2024-10-07,745.0
2024-10-08,743.0
2024-10-09,741.0
2024-10-10,739.0
2024-10-11,740.0
2024-10-14,735.0
2024-10-15,725.0
2024-10-16,728.0
2024-10-17,735.0
2024-10-18,736.0
2024-10-21,730.0
2024-10-22,731.0
2024-10-23,727.0
2024-10-24,732.0
2024-10-25,726.0
2024-10-28,730.0
2024-10-29,730.0
2024-10-30,730.0
2024-10-31,726.0
2024-11-01,729.0
2024-11-04,729.0
2024-11-05,718.0
2024-11-06,719.0
2024-11-07,721.0
2024-11-08,719.0
2024-11-11,726.0
2024-11-12,717.0
2024-11-13,725.0
2024-11-14,732.0
2024-11-15,727.0
2024-11-18,733.0
2024-11-19,728.0
2024-11-20,721.0
2024-11-21,723.0
2024-11-22,725.0
2024-11-25,730.0
2024-11-26,723.0
2024-11-27,731.0
2024-11-28,733.0
2024-11-29,729.0
2024-12-02,717.0
2024-12-03,730.0
2024-12-04,730.0
2024-12-05,730.0
2024-12-06,744.0
2024-12-09,731.0
2024-12-10,739.0
2024-12-11,749.0
2024-12-12,740.0
2024-12-13,738.0
2024-12-16,736.0
2024-12-17,726.0
2024-12-18,731.0
2024-12-19,718.0
2024-12-20,711.0
2024-12-23,710.0
2024-12-24,714.0
2024-12-27,715.0
2024-12-30,710.0
2024-12-31,715.0
2025-01-02,712.0
2025-01-03,709.0
2025-01-06,712.0
2025-01-07,701.0
2025-01-08,686.0
2025-01-09,686.0
2025-01-10,705.0
2025-01-13,702.0
2025-01-14,709.0
2025-01-15,722.0
2025-01-16,730.0
2025-01-17,735.0
2025-01-20,735.0
2025-01-21,738.0
2025-01-22,738.0
2025-01-23,735.0
2025-01-24,721.0
2025-01-27,720.0
2025-01-28,742.0
2025-01-29,733.0
2025-01-30,740.0
2025-01-31,735.0
2025-02-03,739.0
2025-02-04,735.0
2025-02-05,738.0
2025-02-06,743.0
2025-02-07,737.0
2025-02-10,747.0
2025-02-11,740.0
2025-02-12,753.0
2025-02-13,745.0
2025-02-14,757.0
2025-02-17,760.0
2025-02-18,755.0
2025-02-19,735.0
2025-02-20,731.0
2025-02-21,728.0
2025-02-24,727.0
2025-02-25,721.0
2025-02-26,735.0
2025-02-27,726.0
2025-02-28,733.0
2025-03-03,734.0
2025-03-04,731.0
2025-03-05,732.0
2025-03-06,732.0
2025-03-07,731.0
2025-03-10,725.0
2025-03-11,713.0
2025-03-12,727.0
2025-03-13,720.0
2025-03-14,736.0
2025-03-17,739.0
2025-03-18,744.0
2025-03-19,746.0
2025-03-20,746.0
2025-03-21,737.0
2025-03-24,740.0
2025-03-25,741.0
2025-03-26,733.0
2025-03-27,727.0
2025-03-28,716.0
2025-03-31,697.0
2025-04-01,700.0
2025-04-02,702.0
2025-04-03,684.0
2025-04-04,655.0
2025-04-07,652.0
2025-04-08,684.0
2025-04-09,675.0
2025-04-10,720.0
2025-04-11,720.0
2025-04-14,735.0
2025-04-15,743.0
2025-04-16,741.0
2025-04-17,739.0
2025-04-22,735.0
2025-04-23,739.0
2025-04-24,735.0
2025-04-25,744.0
2025-04-28,750.0
2025-04-29,761.0
2025-04-30,760.0
2025-05-01,774.0
2025-05-02,792.0
2025-05-06,806.0
2025-05-07,800.0
2025-05-08,320.5
2025-05-09,334.0
2025-05-12,347.5
2025-05-13,360.0
2025-05-14,367.0
2025-05-15,361.0
2025-05-16,356.0
2025-05-19,355.5
2025-05-20,352.5
2025-05-21,342.5
2025-05-22,332.0
2025-05-23,324.5
2025-05-27,322.5
2025-05-28,317.0
2025-05-29,319.5
2025-05-30,317.5
2025-06-02,309.5
2025-06-03,308.5
2025-06-04,307.5
2025-06-05,314.0
2025-06-06,312.5
2025-06-09,312.0
2025-06-10,317.5
2025-06-11,317.5
2025-06-12,318.0
2025-06-13,325.0
2025-06-16,342.0
2025-06-17,340.5
2025-06-18,340.0
2025-06-19,331.0
2025-06-20,336.0
2025-06-23,352.0
2025-06-24,357.0
2025-06-25,357.5
2025-06-26,367.0
2025-06-27,372.0
2025-06-30,376.0
2025-07-01,374.0
2025-07-02,372.5
2025-07-03,374.5
2025-07-04,369.0
2025-07-07,372.5
2025-07-08,366.5
2025-07-09,369.0
2025-07-10,373.5
2025-07-11,378.5
2025-07-14,382.0
2025-07-15,380.0
2025-07-16,378.5
2025-07-17,390.0
2025-07-18,385.0
2025-07-21,386.5
2025-07-22,389.5
2025-07-23,391.5
2025-07-24,392.0
2025-07-25,393.5
2025-07-28,396.5
2025-07-29,394.5
2025-07-30,394.5
2025-07-31,398.0
2025-08-01,405.5
2025-08-04,415.0
2025-08-05,427.5
2025-08-06,434.0
2025-08-07,436.0
2025-08-08,432.5
2025-08-11,436.5
2025-08-12,433.0
2025-08-13,422.0
2025-08-14,425.0
2025-08-15,421.5
2025-08-18,420.5
2025-08-19,424.0
2025-08-20,421.0
2025-08-21,420.5
2025-08-22,423.5
