Date,GVT&D.NS
2023-03-22,118.00933837890625
2023-03-23,118.95820617675781
2023-03-24,118.50874328613281
2023-03-27,117.31016540527344
2023-03-28,114.46356201171875
2023-03-29,114.61338806152344
2023-03-31,119.10802459716797
2023-04-03,125.75011444091797
2023-04-05,127.6478500366211
2023-04-06,126.54915618896484
2023-04-10,128.24713134765625
2023-04-11,129.7952880859375
2023-04-12,136.53724670410156
2023-04-13,137.68588256835938
2023-04-17,142.43023681640625
2023-04-18,141.68112182617188
2023-04-19,145.9260711669922
2023-04-20,142.77981567382812
2023-04-21,142.0806427001953
2023-04-24,143.52891540527344
2023-04-25,144.2280731201172
2023-04-26,145.72628784179688
2023-04-27,171.89511108398438
2023-04-28,175.99021911621094
2023-05-02,175.7405242919922
2023-05-03,175.4408721923828
2023-05-04,181.48367309570312
2023-05-05,208.70123291015625
2023-05-08,221.336181640625
2023-05-09,212.79635620117188
2023-05-10,198.4134979248047
2023-05-11,220.33737182617188
2023-05-12,217.94021606445312
2023-05-15,210.8486785888672
2023-05-16,210.59898376464844
2023-05-17,209.94973754882812
2023-05-18,237.26719665527344
2023-05-19,233.02224731445312
2023-05-22,219.38848876953125
2023-05-23,208.4515380859375
2023-05-24,198.0639190673828
2023-05-25,188.17568969726562
2023-05-26,194.16854858398438
2023-05-29,190.32315063476562
2023-05-30,185.42897033691406
2023-05-31,177.93789672851562
2023-06-01,180.33505249023438
2023-06-02,179.98545837402344
2023-06-05,188.97474670410156
2023-06-06,197.76426696777344
2023-06-07,207.65248107910156
2023-06-08,217.9901580810547
2023-06-09,209.10076904296875
2023-06-12,209.7999267578125
2023-06-13,203.25772094726562
2023-06-14,202.9580841064453
2023-06-15,196.6156463623047
2023-06-16,206.40396118164062
2023-06-19,215.94259643554688
2023-06-20,219.8379669189453
2023-06-21,216.04249572753906
2023-06-22,210.8486785888672
2023-06-23,208.90098571777344
2023-06-26,213.14593505859375
2023-06-27,220.83677673339844
2023-06-28,218.5395050048828
2023-06-30,219.03890991210938
2023-07-03,220.9366455078125
2023-07-04,220.08767700195312
2023-07-05,222.93426513671875
2023-07-06,215.8926544189453
2023-07-07,222.38491821289062
2023-07-10,216.94140625
2023-07-11,219.4384307861328
2023-07-12,228.4776611328125
2023-07-13,226.0805206298828
2023-07-14,237.3670654296875
2023-07-17,249.2029571533203
2023-07-18,252.24932861328125
2023-07-19,243.65956115722656
2023-07-20,254.6964111328125
2023-07-21,254.29689025878906
2023-07-24,249.70236206054688
2023-07-25,254.2469482421875
2023-07-26,246.1066436767578
2023-07-27,245.40748596191406
2023-07-28,242.66075134277344
2023-07-31,253.0983123779297
2023-08-01,250.90093994140625
2023-08-02,243.95921325683594
2023-08-03,252.2992706298828
2023-08-04,262.7867736816406
2023-08-07,275.9211120605469
2023-08-08,271.5263671875
2023-08-09,285.0602111816406
2023-08-10,299.2932434082031
2023-08-11,314.2254638671875
2023-08-14,329.90673828125
2023-08-16,346.3871154785156
2023-08-17,355.27655029296875
2023-08-18,350.73193359375
2023-08-21,344.3395690917969
2023-08-22,346.2872619628906
2023-08-23,343.6903381347656
2023-08-24,349.8330078125
2023-08-25,350.7818908691406
2023-08-28,346.08746337890625
2023-08-29,328.8080749511719
2023-08-30,317.17193603515625
2023-08-31,330.3063049316406
2023-09-01,315.7236633300781
2023-09-04,323.0149841308594
2023-09-05,324.6130676269531
2023-09-06,323.86395263671875
2023-09-07,333.2028503417969
2023-09-08,344.2896423339844
2023-09-11,341.3431396484375
2023-09-12,335.64990234375
2023-09-13,345.8377685546875
2023-09-14,359.82110595703125
2023-09-15,377.7996826171875
2023-09-18,396.6771545410156
2023-09-20,409.8114929199219
2023-09-21,389.3858642578125
2023-09-22,401.37158203125
2023-09-25,390.58441162109375
2023-09-26,410.1111755371094
2023-09-27,430.5867614746094
2023-09-28,441.2240905761719
2023-09-29,442.12298583984375
2023-10-03,425.2930603027344
2023-10-04,425.59271240234375
2023-10-05,412.30853271484375
2023-10-06,404.31805419921875
2023-10-09,391.5832214355469
2023-10-10,394.6296081542969
2023-10-11,403.7187805175781
2023-10-12,404.7675476074219
2023-10-13,393.98040771484375
2023-10-16,409.16229248046875
2023-10-17,394.9792175292969
2023-10-18,386.8388977050781
2023-10-19,396.7770690917969
2023-10-20,392.5321044921875
2023-10-23,374.2039489746094
2023-10-25,359.82110595703125
2023-10-26,368.2110900878906
2023-10-27,371.55712890625
2023-10-30,376.0018310546875
2023-10-31,394.7794494628906
2023-11-01,386.9887390136719
2023-11-02,390.1849060058594
2023-11-03,390.08502197265625
2023-11-06,396.9268798828125
2023-11-07,388.886474609375
2023-11-08,386.2396240234375
2023-11-09,387.78778076171875
2023-11-10,389.5856018066406
2023-11-13,385.98992919921875
2023-11-15,384.1920471191406
2023-11-16,382.5939636230469
2023-11-17,401.7211608886719
2023-11-20,398.6747741699219
2023-11-21,409.7615661621094
2023-11-22,403.968505859375
2023-11-23,407.5142517089844
2023-11-24,414.55584716796875
2023-11-28,422.9958190917969
2023-11-29,422.49639892578125
2023-11-30,425.4429016113281
2023-12-01,416.75323486328125
2023-12-04,419.2502746582031
2023-12-05,422.04693603515625
2023-12-06,423.1456298828125
2023-12-07,425.343017578125
2023-12-08,428.68902587890625
2023-12-11,432.0849914550781
2023-12-12,429.63787841796875
2023-12-13,450.0135803222656
2023-12-14,472.48681640625
2023-12-15,478.679443359375
2023-12-18,469.2906188964844
2023-12-19,469.4903869628906
2023-12-20,446.0183410644531
2023-12-21,452.6105041503906
2023-12-22,463.14794921875
2023-12-26,471.38812255859375
2023-12-27,478.08013916015625
2023-12-28,478.8292541503906
2023-12-29,502.750732421875
2024-01-01,527.8707885742188
2024-01-02,554.2393798828125
2024-01-03,581.9063720703125
2024-01-04,599.0359497070312
2024-01-05,577.9611206054688
2024-01-08,586.5508422851562
2024-01-09,594.5413208007812
2024-01-10,614.16796875
2024-01-11,620.9598388671875
2024-01-12,631.8968505859375
2024-01-15,624.3058471679688
2024-01-16,649.1762084960938
2024-01-17,649.9253540039062
2024-01-18,649.4259033203125
2024-01-19,654.4699096679688
2024-01-23,626.9526977539062
2024-01-24,637.5899658203125
2024-01-25,626.7529296875
2024-01-29,634.4437866210938
2024-01-30,648.6768188476562
2024-01-31,681.0881958007812
2024-02-01,698.1178588867188
2024-02-02,708.5554809570312
2024-02-05,700.21533203125
2024-02-06,735.2236328125
2024-02-07,771.9798583984375
2024-02-08,809.7847900390625
2024-02-09,823.5183715820312
2024-02-12,801.5446166992188
2024-02-13,819.0736694335938
2024-02-14,833.9559936523438
2024-02-15,811.3828125
2024-02-16,781.7681884765625
2024-02-19,769.9322509765625
2024-02-20,774.6266479492188
2024-02-21,792.7051391601562
2024-02-22,790.35791015625
2024-02-23,826.2152099609375
2024-02-26,867.5159301757812
2024-02-27,869.7133178710938
2024-02-28,873.6586303710938
2024-02-29,910.31494140625
2024-03-01,954.0628051757812
2024-03-04,935.8345336914062
2024-03-05,970.0437622070312
2024-03-06,923.9985961914062
2024-03-07,959.15673828125
2024-03-11,978.6834106445312
2024-03-12,954.4622802734375
2024-03-13,906.7691650390625
2024-03-14,868.5147705078125
2024-03-15,857.8274536132812
2024-03-18,845.4921875
2024-03-19,844.3435668945312
2024-03-20,836.7026977539062
2024-03-21,871.5610961914062
2024-03-22,883.2471923828125
2024-03-26,871.810791015625
2024-03-27,828.8619995117188
2024-03-28,847.2401123046875
2024-04-01,874.8572387695312
2024-04-02,880.3507080078125
2024-04-03,924.3482055664062
2024-04-04,969.044921875
2024-04-05,965.44921875
2024-04-08,973.2899169921875
2024-04-09,952.3648071289062
2024-04-10,924.597900390625
2024-04-12,903.9724731445312
2024-04-15,898.9784545898438
2024-04-16,914.2601928710938
2024-04-18,926.395751953125
2024-04-19,950.6168823242188
2024-04-22,986.5241088867188
2024-04-23,1032.8189697265625
2024-04-24,1084.2076416015625
2024-04-25,1109.7772216796875
2024-04-26,1088.402587890625
2024-04-29,1140.740234375
2024-04-30,1141.8388671875
2024-05-02,1145.7843017578125
2024-05-03,1126.107666015625
2024-05-06,1098.7403564453125
2024-05-07,1073.270751953125
2024-05-08,1043.2564697265625
2024-05-09,1006.5003051757812
2024-05-10,993.4158325195312
2024-05-13,1041.9580078125
2024-05-14,1078.21484375
2024-05-15,1132.1005859375
2024-05-16,1188.68310546875
2024-05-17,1248.1123046875
2024-05-21,1360.4783935546875
2024-05-22,1428.24755859375
2024-05-23,1361.2274169921875
2024-05-24,1372.2642822265625
2024-05-27,1349.7911376953125
2024-05-28,1314.4332275390625
2024-05-29,1281.1229248046875
2024-05-30,1294.8565673828125
2024-05-31,1358.73046875
2024-06-03,1416.9610595703125
2024-06-04,1346.1453857421875
2024-06-05,1278.8756103515625
2024-06-06,1255.753173828125
2024-06-07,1318.5283203125
2024-06-10,1383.1014404296875
2024-06-11,1424.9014892578125
2024-06-12,1492.0216064453125
2024-06-13,1560.7396240234375
2024-06-14,1590.853759765625
2024-06-18,1558.0927734375
2024-06-19,1545.8074951171875
2024-06-20,1573.774169921875
2024-06-21,1583.113037109375
2024-06-24,1591.5528564453125
2024-06-25,1569.2294921875
2024-06-26,1517.041748046875
2024-06-27,1497.6148681640625
2024-06-28,1489.924072265625
2024-07-01,1564.38525390625
2024-07-02,1587.807373046875
2024-07-03,1637.0487060546875
2024-07-04,1690.2852783203125
2024-07-05,1692.133056640625
2024-07-08,1693.231689453125
2024-07-09,1652.8797607421875
2024-07-10,1648.78466796875
2024-07-11,1680.3970947265625
2024-07-12,1676.251953125
2024-07-15,1671.40771484375
2024-07-16,1621.6171875
2024-07-18,1593.200927734375
2024-07-19,1513.5458984375
2024-07-22,1451.869384765625
2024-07-23,1436.3380126953125
2024-07-24,1462.3070068359375
2024-07-25,1532.872802734375
2024-07-26,1566.3328857421875
2024-07-29,1572.3258056640625
2024-07-30,1615.074951171875
2024-07-31,1583.1629638671875
2024-08-01,1662.318603515625
2024-08-02,1745.4195556640625
2024-08-05,1713.0081787109375
2024-08-06,1674.4041748046875
2024-08-07,1756.4564208984375
2024-08-08,1727.7406005859375
2024-08-09,1764.346923828125
2024-08-12,1689.9356689453125
2024-08-13,1693.231689453125
2024-08-14,1688.1378173828125
2024-08-16,1738.0782470703125
2024-08-19,1798.0068359375
2024-08-20,1805.7476806640625
2024-08-21,1715.4552001953125
2024-08-22,1635.550537109375
2024-08-23,1713.2078857421875
2024-08-26,1678.0499267578125
2024-08-27,1677.9000244140625
2024-08-28,1699.3499755859375
2024-08-29,1649.699951171875
2024-08-30,1713.5999755859375
2024-09-02,1691.6500244140625
2024-09-03,1664.300048828125
2024-09-04,1609.4000244140625
2024-09-05,1628.949951171875
2024-09-06,1569.699951171875
2024-09-09,1623.4000244140625
2024-09-10,1703.0
2024-09-11,1722.050048828125
2024-09-12,1733.449951171875
2024-09-13,1714.25
2024-09-16,1681.0999755859375
2024-09-17,1693.25
2024-09-18,1691.4000244140625
2024-09-19,1606.8499755859375
2024-09-20,1572.9000244140625
2024-09-23,1553.050048828125
2024-09-24,1552.5999755859375
2024-09-25,1630.199951171875
2024-09-26,1624.550048828125
2024-09-27,1703.4000244140625
2024-09-30,1681.0
2024-10-01,1685.949951171875
2024-10-03,1635.25
2024-10-04,1660.949951171875
2024-10-07,1641.6500244140625
2024-10-08,1687.949951171875
2024-10-09,1748.6500244140625
2024-10-10,1770.050048828125
2024-10-11,1775.699951171875
2024-10-14,1795.699951171875
2024-10-15,1864.4000244140625
2024-10-16,1940.1500244140625
2024-10-17,1897.9000244140625
2024-10-18,1824.8499755859375
2024-10-21,1765.9000244140625
2024-10-22,1746.9000244140625
2024-10-23,1749.5
2024-10-24,1706.1500244140625
2024-10-25,1679.4000244140625
2024-10-28,1666.75
2024-10-29,1687.949951171875
2024-10-30,1702.25
2024-10-31,1785.9000244140625
2024-11-01,1803.300048828125
2024-11-04,1771.0999755859375
2024-11-05,1743.050048828125
2024-11-06,1746.0
2024-11-07,1759.550048828125
2024-11-08,1692.550048828125
2024-11-11,1777.1500244140625
2024-11-12,1866.0
2024-11-13,1777.4000244140625
2024-11-14,1766.550048828125
2024-11-18,1850.9000244140625
2024-11-19,1895.0
2024-11-21,1894.0
2024-11-22,1874.050048828125
2024-11-25,1919.449951171875
2024-11-26,1823.5
2024-11-27,1803.5
2024-11-28,1750.75
2024-11-29,1756.199951171875
2024-12-02,1768.6500244140625
2024-12-03,1850.949951171875
2024-12-04,1875.5999755859375
2024-12-05,1905.9000244140625
2024-12-06,1899.1500244140625
2024-12-09,1942.949951171875
2024-12-10,1945.8499755859375
2024-12-11,1957.550048828125
2024-12-12,1936.8499755859375
2024-12-13,1930.1500244140625
2024-12-16,2026.6500244140625
2024-12-17,2069.75
2024-12-18,2052.89990234375
2024-12-19,2110.89990234375
2024-12-20,2155.75
2024-12-23,2111.35009765625
2024-12-24,2104.89990234375
2024-12-26,2092.5
2024-12-27,2047.3499755859375
2024-12-30,2099.14990234375
2024-12-31,2075.89990234375
2025-01-01,2048.800048828125
2025-01-02,2031.800048828125
2025-01-03,2033.699951171875
2025-01-06,2008.9000244140625
2025-01-07,2004.300048828125
2025-01-08,1991.1500244140625
2025-01-09,1990.199951171875
2025-01-10,1984.4000244140625
2025-01-13,1913.5
2025-01-14,1887.0999755859375
2025-01-15,1893.699951171875
2025-01-16,1978.699951171875
2025-01-17,1945.949951171875
2025-01-20,1894.550048828125
2025-01-21,1824.5
2025-01-22,1747.800048828125
2025-01-23,1811.75
2025-01-24,1763.3499755859375
2025-01-27,1675.199951171875
2025-01-28,1591.449951171875
2025-01-29,1641.3499755859375
2025-01-30,1713.9000244140625
2025-01-31,1787.5
2025-02-01,1771.0999755859375
2025-02-03,1645.699951171875
2025-02-04,1646.949951171875
2025-02-05,1710.25
2025-02-06,1719.949951171875
2025-02-07,1695.6500244140625
2025-02-10,1655.3499755859375
2025-02-11,1608.699951171875
2025-02-12,1538.0
2025-02-13,1552.0
2025-02-14,1474.800048828125
2025-02-17,1448.050048828125
2025-02-18,1416.0999755859375
2025-02-19,1374.050048828125
2025-02-20,1425.449951171875
2025-02-21,1416.199951171875
2025-02-24,1444.25
2025-02-25,1434.1500244140625
2025-02-27,1377.6500244140625
2025-02-28,1338.300048828125
2025-03-03,1311.8499755859375
2025-03-04,1360.9000244140625
2025-03-05,1385.25
2025-03-06,1389.5
2025-03-07,1423.449951171875
2025-03-10,1445.0999755859375
2025-03-11,1475.800048828125
2025-03-12,1425.5999755859375
2025-03-13,1421.550048828125
2025-03-17,1421.550048828125
2025-03-18,1527.0999755859375
2025-03-19,1506.25
2025-03-20,1545.3499755859375
2025-03-21,1622.050048828125
2025-03-24,1593.800048828125
2025-03-25,1594.0
2025-03-26,1540.050048828125
2025-03-27,1606.8499755859375
2025-03-28,1558.75
2025-04-01,1480.8499755859375
2025-04-02,1496.0999755859375
2025-04-03,1461.3499755859375
2025-04-04,1402.5
2025-04-07,1295.550048828125
2025-04-08,1304.3499755859375
2025-04-09,1296.949951171875
2025-04-11,1333.449951171875
2025-04-15,1391.0
2025-04-16,1461.5
2025-04-17,1443.300048828125
2025-04-21,1496.199951171875
2025-04-22,1502.199951171875
2025-04-23,1521.0
2025-04-24,1509.5999755859375
2025-04-25,1479.4000244140625
2025-04-28,1535.199951171875
2025-04-29,1558.199951171875
2025-04-30,1566.0999755859375
2025-05-02,1548.5999755859375
2025-05-05,1602.9000244140625
2025-05-06,1540.699951171875
2025-05-07,1621.800048828125
2025-05-08,1633.9000244140625
2025-05-09,1653.0
2025-05-12,1682.5999755859375
2025-05-13,1696.4000244140625
2025-05-14,1770.4000244140625
2025-05-15,1841.9000244140625
2025-05-16,1861.4000244140625
2025-05-19,1841.300048828125
2025-05-20,1794.300048828125
2025-05-21,1844.5999755859375
2025-05-22,1853.0999755859375
2025-05-23,1885.0999755859375
2025-05-26,2073.60009765625
2025-05-27,2210.5
2025-05-28,2223.60009765625
2025-05-29,2288.60009765625
2025-05-30,2241.39990234375
2025-06-02,2299.39990234375
2025-06-03,2340.10009765625
2025-06-04,2359.699951171875
2025-06-05,2422.0
2025-06-06,2315.699951171875
2025-06-09,2302.800048828125
2025-06-10,2300.10009765625
2025-06-11,2374.699951171875
2025-06-12,2308.60009765625
2025-06-13,2322.5
2025-06-16,2298.800048828125
2025-06-17,2300.0
2025-06-18,2373.89990234375
2025-06-19,2354.800048828125
2025-06-20,2356.300048828125
2025-06-23,2323.60009765625
2025-06-24,2439.5
2025-06-25,2395.39990234375
2025-06-26,2346.5
2025-06-27,2335.800048828125
2025-06-30,2361.10009765625
2025-07-01,2349.800048828125
2025-07-02,2388.0
2025-07-03,2352.800048828125
2025-07-04,2356.39990234375
2025-07-07,2349.39990234375
2025-07-08,2382.89990234375
2025-07-09,2393.0
2025-07-10,2381.89990234375
2025-07-11,2332.89990234375
2025-07-14,2286.199951171875
2025-07-15,2298.800048828125
2025-07-16,2334.89990234375
2025-07-17,2417.10009765625
2025-07-18,2358.199951171875
2025-07-21,2437.39990234375
2025-07-22,2451.39990234375
2025-07-23,2500.39990234375
2025-07-24,2521.0
2025-07-25,2436.5
2025-07-28,2398.60009765625
2025-07-29,2473.39990234375
2025-07-30,2597.0
2025-07-31,2726.800048828125
2025-08-01,2863.10009765625
2025-08-04,2777.800048828125
2025-08-05,2819.60009765625
2025-08-06,2799.5
2025-08-07,2788.60009765625
2025-08-08,2804.5
2025-08-11,2800.0
2025-08-12,2799.5
2025-08-13,2916.89990234375
2025-08-14,2844.199951171875
2025-08-18,2830.800048828125
2025-08-19,2819.800048828125
2025-08-20,2790.39990234375
2025-08-21,2734.0
